"Subject" "Activity_No." "Activity_Name2" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
25 4 "SITTING" 0.040274493 -0.052418726 -0.052418726 -0.0919556 -0.16766573 -0.99997524 -0.73966469 -0.84018585 -0.81424061 -0.99066 -0.99066 -0.99462416 -0.98878194 -0.99594762 -0.99045246 -0.99537367 -0.99351579 -0.99588335
25 4 "SITTING" -0.10143223 0.006949409 0.006949409 -0.31724548 0.17735302 -0.99996679 -0.63561419 -0.95177794 -0.62848789 -0.99093828 -0.99093828 -0.99453146 -0.98922371 -0.99623499 -0.99012042 -0.99664918 -0.99067415 -0.99750865
25 4 "SITTING" -0.0011946886 -0.17207534 -0.17207534 -0.25773827 0.036572268 -0.99997602 -0.78011766 -0.92256155 -0.45669404 -0.99035029 -0.99035029 -0.99238193 -0.99222577 -0.99693418 -0.9878638 -0.99488483 -0.9899359 -0.99761404
25 4 "SITTING" -0.0033792583 -0.27570288 -0.27570288 0.013530212 -0.1494736 -0.99998086 -0.98080617 -0.8687439 -0.63239359 -0.99470571 -0.99470571 -0.99295167 -0.99481419 -0.99631839 -0.9912137 -0.99170644 -0.99265388 -0.99640089
25 4 "SITTING" -0.12398812 -0.015686303 -0.015686303 0.0061586975 -0.094136062 -0.99997773 -0.93297692 -0.86096549 -0.66507965 -0.99506592 -0.99506592 -0.99540858 -0.99417453 -0.99644602 -0.99340967 -0.99266065 -0.99314585 -0.99677121
25 4 "SITTING" -0.20528793 0.030714792 0.030714792 -0.2632513 0.12361991 -0.99999418 -0.92176873 -0.91913077 -0.4266476 -0.99542779 -0.99542779 -0.99659634 -0.9942398 -0.99792083 -0.99619855 -0.99667904 -0.99517739 -0.99786285
25 4 "SITTING" 0.028410173 -0.23924089 -0.23924089 -0.57767292 -0.26176764 -0.99998302 -0.97863131 -0.68740475 -0.81215997 -0.99435804 -0.99435804 -0.9965698 -0.9932448 -0.9975077 -0.99428107 -0.99692496 -0.99413587 -0.99757805
25 4 "SITTING" -0.06787653 -0.33703729 -0.33703729 -0.53479445 -0.29548471 -0.99997919 -0.80164462 -0.85358292 -0.91575731 -0.99438705 -0.99438705 -0.99624926 -0.99514588 -0.99781521 -0.99479729 -0.99686716 -0.99523558 -0.99831839
25 4 "SITTING" -0.25388444 -0.13062443 -0.13062443 -0.23022067 -0.31307205 -0.9999841 -0.83010358 -0.94301985 -0.93321216 -0.99550519 -0.99550519 -0.99581611 -0.99685059 -0.99784863 -0.9955043 -0.99831148 -0.99672029 -0.99833451
25 4 "SITTING" -0.10720642 -0.45415096 -0.45415096 -0.18517178 -0.3080665 -0.99998289 -0.85050799 -0.91604475 -0.50714402 -0.99517542 -0.99517542 -0.99492502 -0.99310009 -0.99619107 -0.99460322 -0.99599023 -0.99264954 -0.99707868
25 4 "SITTING" 0.0039192562 -0.55365097 -0.55365097 -0.1820657 -0.1479737 -0.99998535 0.017930766 -0.97566114 -0.78981468 -0.99244612 -0.99244612 -0.9960516 -0.99112997 -0.99729159 -0.99340591 -0.99824265 -0.9933476 -0.99686678
25 4 "SITTING" 0.43523338 -0.043888358 -0.043888358 -0.38030548 -0.34950149 -0.99991565 -0.64248299 -0.93908831 -0.60986027 -0.98926571 -0.98926571 -0.99409961 -0.99213663 -0.99703352 -0.98276582 -0.98421736 -0.99244244 -0.98895853
25 6 NA 0.1243721 0.77074991 0.77074991 0.035532275 0.43645423 -0.99890907 0.74655544 -0.46350238 0.3868214 0.13088551 0.13088551 -0.91846215 -0.58861058 -0.94353917 -0.20493853 -0.90723444 -0.7859358 -0.94410934
25 6 NA -0.076303543 0.18017751 0.18017751 0.024072974 0.2002882 -0.99100029 0.085469279 -0.91737924 0.063465301 0.65076161 0.65076161 -0.93092849 -0.68400854 -0.95127483 -0.62786464 -0.94042656 -0.77395593 -0.95231414
25 6 NA -0.27276858 0.13354997 0.13354997 0.0021357026 0.13298089 -0.9997779 0.37186533 -0.25689511 -0.093368075 -0.12115469 -0.12115469 -0.95745913 -0.69903581 -0.97323706 -0.33772703 -0.9620345 -0.8903773 -0.97086708
25 6 NA -0.23509226 0.63895642 0.63895642 -0.30695092 0.52772099 -0.99909924 0.9842714 -0.72310309 -0.19047509 -0.57982208 -0.57982208 -0.96826466 -0.54889361 -0.98273029 -0.85932553 -0.97446292 -0.82838315 -0.98179782
25 6 NA -0.063800973 0.69276146 0.69276146 -0.01485284 0.7082173 -0.99860705 0.17142444 -0.64521062 -0.42263373 0.058281487 0.058281487 -0.94231394 -0.37905122 -0.9639839 -0.083215044 -0.94591713 -0.86404564 -0.95959587
25 6 NA -0.019621441 0.55226254 0.55226254 -0.025597367 0.5912265 -0.99961319 0.47726817 -0.83670723 0.031973328 0.7152385 0.7152385 -0.92967195 -0.53847887 -0.95169999 -0.72233778 -0.94775788 -0.71723005 -0.95835156
25 6 NA -0.1425621 0.59064615 0.59064615 0.13648079 0.45729473 -0.98861695 0.1630834 -0.74955539 0.14252351 0.2311545 0.2311545 -0.93733016 -0.69372867 -0.94558524 -0.16671057 -0.94604723 -0.8878106 -0.95728637
25 6 NA -0.16319601 0.012694447 0.012694447 -0.46892997 0.1501828 -0.99733887 -0.19142575 -0.77668324 -0.53244462 -0.47359507 -0.47359507 -0.91913556 -0.62081121 -0.92048568 -0.63487329 -0.90471692 -0.86141166 -0.89922594
25 6 NA -0.17724383 -0.13609625 -0.13609625 -0.62205312 0.072695036 -0.99713762 -0.53383116 0.30200961 0.32082457 -0.62110707 -0.62110707 -0.93649002 -0.76465439 -0.93403854 -0.83199461 -0.91422885 -0.80148368 -0.90533494
25 6 NA -0.21875081 0.28575852 0.28575852 -0.1936694 -0.079154393 -0.99973948 0.83036127 -0.97666483 0.085685269 -0.52946447 -0.52946447 -0.97209685 -0.89131704 -0.97190227 -0.90667611 -0.96875414 -0.93842938 -0.97825608
25 6 NA -0.41421173 0.53455552 0.53455552 -0.15956435 0.27411993 -0.99741699 -0.094568843 0.064733433 0.88791471 -0.3760345 -0.3760345 -0.95057597 -0.64650514 -0.96133352 -0.55877494 -0.94367079 -0.7696731 -0.96100982
25 6 NA -0.22078726 0.36439533 0.36439533 -0.10880063 0.36561371 -0.99975737 0.15490993 -0.93752336 -0.20908379 0.11707812 0.11707812 -0.92914864 -0.49513828 -0.94716764 -0.33414912 -0.92614594 -0.84136006 -0.95504402
25 6 NA -0.013747456 0.17556254 0.17556254 -0.1612323 0.08689922 -0.99491773 -0.68010785 -0.61599499 0.0073867491 0.56145705 0.56145705 -0.90902382 -0.68275366 -0.93647607 -0.76443074 -0.9067986 -0.84463182 -0.93738222
25 6 NA 0.031501929 0.3047713 0.3047713 -0.24241977 -0.10733796 -0.99882545 0.33182409 0.45355672 -0.26670201 0.14564403 0.14564403 -0.91541645 -0.74018262 -0.94000905 -0.38243743 -0.91824738 -0.87981957 -0.94128332
25 6 NA 0.18181216 0.32939518 0.32939518 0.020913131 0.023359833 -0.99980867 0.48343805 -0.63371395 0.11470666 -0.6026861 -0.6026861 -0.96121558 -0.67470025 -0.97226104 -0.60171699 -0.95203252 -0.92800898 -0.96777638
25 6 NA -0.087455686 0.65307475 0.65307475 0.24003185 0.23314287 -0.99993289 0.50882119 -0.82176291 -0.33958196 -0.77336905 -0.77336905 -0.97650817 -0.62102849 -0.98441559 -0.79044118 -0.98079769 -0.94125054 -0.98744232
25 6 NA -0.085705913 0.62976524 0.62976524 -0.17794748 0.50914403 -0.99983346 -0.042736142 -0.76613709 -0.048340313 -0.26201197 -0.26201197 -0.96369566 -0.59922736 -0.9715395 -0.43189361 -0.95871282 -0.90574148 -0.97541279
25 6 NA -0.12979665 0.10335416 0.10335416 -0.1734735 0.56336459 -0.99941259 0.55300414 -0.6588076 -0.084763793 0.092565216 0.092565216 -0.93593067 -0.69742347 -0.94767878 -0.80720813 -0.9135682 -0.83328099 -0.93911771
25 6 NA -0.26691895 -0.029962501 -0.029962501 -0.29944511 0.21261069 -0.99954278 -0.25874291 -0.51156913 0.23162588 -0.68427547 -0.68427547 -0.95005454 -0.70009968 -0.96814504 -0.60091568 -0.9358101 -0.90902132 -0.96095916
25 6 NA -0.20007743 -0.027727403 -0.027727403 -0.016882639 0.21364389 -0.9996846 0.37433898 -0.77650227 -0.3187572 -0.93202329 -0.93202329 -0.97991301 -0.81084112 -0.98652708 -0.94230623 -0.97314799 -0.91621219 -0.95810907
25 6 NA 0.019116797 -0.11045685 -0.11045685 -0.27433047 0.22306033 -0.99977099 -0.70116337 -0.69085863 -0.34993125 -0.97405693 -0.97405693 -0.97101786 -0.89934946 -0.97497301 -0.96335175 -0.95189715 -0.9274914 -0.95158892
25 6 NA 0.10907217 -3.8488624e-05 -3.8488624e-05 -0.30524439 0.16175544 -0.99954647 -0.75044648 -0.79290094 -0.70758881 -0.97051427 -0.97051427 -0.97272668 -0.94621902 -0.97524398 -0.96588527 -0.95134591 -0.92342323 -0.95681828
25 6 NA 0.030709962 -0.20180908 -0.20180908 -0.25390175 -0.26316889 -0.99995357 -0.88853726 -0.78562702 -0.5759236 -0.97935094 -0.97935094 -0.98402062 -0.96405149 -0.98574845 -0.98509744 -0.98454669 -0.9633716 -0.98224904
25 6 NA 0.07563395 -0.36775903 -0.36775903 -0.4100228 -0.0033323515 -0.99995326 -0.90250887 -0.87591331 -0.76754247 -0.97964526 -0.97964526 -0.98143641 -0.96709078 -0.9841651 -0.98070875 -0.9837672 -0.96236091 -0.98269703
25 6 NA 0.022003878 -0.33662936 -0.33662936 -0.57535133 0.15947465 -0.99995924 -0.58147727 -0.44701454 -0.40715858 -0.98740212 -0.98740212 -0.98827916 -0.98229935 -0.98944669 -0.98024248 -0.98783388 -0.97788926 -0.98963622
25 6 NA 0.025451194 -0.18817003 -0.18817003 -0.06472221 -0.45238649 -0.99997471 -0.95608877 -0.849048 -0.93284633 -0.99459073 -0.99459073 -0.99092033 -0.99460896 -0.99552039 -0.99443435 -0.98929471 -0.9948603 -0.99666207
25 6 NA 0.095160082 -0.18688785 -0.18688785 -0.012602467 -0.39518755 -0.99998685 -0.96735092 -0.94213976 -0.73524409 -0.99532726 -0.99532726 -0.98938574 -0.99553003 -0.9969235 -0.99226611 -0.98866473 -0.99612408 -0.99750975
25 6 NA -0.043942502 -0.45612073 -0.45612073 0.17695017 -0.29078332 -0.99998836 -0.93379316 -0.96222622 -0.52111368 -0.99794088 -0.99794088 -0.99316296 -0.99700489 -0.99821465 -0.99673844 -0.99425895 -0.99685899 -0.99882409
25 6 NA -0.23301096 -0.32545775 -0.32545775 -0.11534404 -0.13158884 -0.99999001 -0.95332417 -0.65197055 -0.54705179 -0.99703419 -0.99703419 -0.99484116 -0.99663586 -0.99805162 -0.99579076 -0.99394381 -0.99628674 -0.99861342
25 6 NA -0.13402481 -0.50061073 -0.50061073 0.18395385 -0.14931293 -0.99997972 -0.77354896 -0.88167302 -0.50378508 -0.99519705 -0.99519705 -0.99321204 -0.9942649 -0.99723505 -0.99468202 -0.99025973 -0.9940316 -0.99815067
25 6 NA -0.033356851 -0.47268347 -0.47268347 0.30897129 -0.087390485 -0.99997635 -0.94941771 -0.90587438 -0.65037474 -0.99513446 -0.99513446 -0.99360614 -0.994288 -0.99740861 -0.99510718 -0.99144054 -0.99441605 -0.99823142
25 6 NA -0.052383322 0.0016290783 0.0016290783 -0.070812754 -0.20807569 -0.99998733 -0.72441993 -0.94324571 -0.4201285 -0.994857 -0.994857 -0.99464619 -0.99248141 -0.99760831 -0.99576133 -0.9933698 -0.99228273 -0.99767643
25 6 NA 0.027744125 0.025192819 0.025192819 -0.17256201 -0.39696379 -0.99997725 -0.73633377 -0.98894561 0.41172532 -0.99028318 -0.99028318 -0.99347955 -0.98814094 -0.99610429 -0.99196117 -0.99274419 -0.9896073 -0.9954983
25 1 "WALKING" -0.19195622 0.21006909 0.21006909 0.0067819504 -0.47609463 -0.98954256 -0.75578076 0.36454268 -0.23893354 -0.33210545 -0.33210545 -0.4831218 -0.25141931 -0.62994534 -0.51758058 -0.51581073 -0.49198613 -0.74344037
25 1 "WALKING" -0.097927401 0.21521365 0.21521365 -0.23204498 -0.45529314 -0.97296376 -0.72660326 0.28257171 -0.84423314 -0.35443679 -0.35443679 -0.47905654 -0.29066724 -0.61870387 -0.56527624 -0.52726775 -0.47661713 -0.72662256
25 1 "WALKING" -0.11056976 0.24011972 0.24011972 -0.30030872 -0.24460939 -0.97614774 -0.7727322 0.0721209 -0.83673518 -0.38046892 -0.38046892 -0.48754126 -0.28924841 -0.62881092 -0.55491362 -0.53074084 -0.5248708 -0.73058428
25 1 "WALKING" -0.26093325 -0.088861387 -0.088861387 -0.35864138 -0.21169518 -0.98378977 -0.89709048 0.21895498 -0.83283518 -0.37019185 -0.37019185 -0.49029337 -0.3124491 -0.63009735 -0.52298293 -0.55896014 -0.52792332 -0.75287504
25 1 "WALKING" -0.25867416 -0.29215144 -0.29215144 -0.11600673 -0.13131196 -0.98697126 -0.79222781 0.18832914 -0.86045293 -0.36403805 -0.36403805 -0.47998597 -0.32953684 -0.62881812 -0.5240692 -0.50745075 -0.4764937 -0.75065695
25 1 "WALKING" -0.16010322 -0.033701161 -0.033701161 0.19642922 0.093772746 -0.98604888 -0.67814717 0.4206507 -0.86876771 -0.38360925 -0.38360925 -0.49787853 -0.36269086 -0.65099855 -0.55248014 -0.55272618 -0.52659657 -0.77533318
25 1 "WALKING" -0.204552 -0.11660988 -0.11660988 -0.15066845 0.1867676 -0.98598157 -0.70803545 0.20541523 -0.90437915 -0.39090211 -0.39090211 -0.51382454 -0.38622928 -0.65368154 -0.56532745 -0.56307988 -0.568922 -0.77004001
25 1 "WALKING" -0.27335058 -0.20655193 -0.20655193 -0.47532441 0.17214583 -0.99064431 -0.44734339 0.28457168 -0.71976136 -0.43039831 -0.43039831 -0.56582529 -0.39917669 -0.67240734 -0.60750759 -0.61824427 -0.60189314 -0.79161628
25 1 "WALKING" -0.11915667 0.13907149 0.13907149 -0.027981796 -0.011153101 -0.99018908 -0.70791909 0.043231695 -0.88879267 -0.46228344 -0.46228344 -0.58454204 -0.43914397 -0.68628187 -0.56289285 -0.56883036 -0.59870241 -0.77943629
25 1 "WALKING" -0.076756264 -0.02220086 -0.02220086 -0.088177356 -0.098713694 -0.9916745 -0.61818047 0.019516817 -0.70674362 -0.4623828 -0.4623828 -0.57039102 -0.45252472 -0.68114984 -0.55991589 -0.53883195 -0.59593857 -0.77597971
25 1 "WALKING" -0.072592538 -0.34731418 -0.34731418 -0.14416532 -0.3728153 -0.99164708 -0.73585338 0.10637047 -0.81113885 -0.4686092 -0.4686092 -0.58688397 -0.44254513 -0.69778797 -0.59455772 -0.60144329 -0.61550311 -0.77440367
25 1 "WALKING" -0.10806 -0.043082933 -0.043082933 0.1610337 -0.25782482 -0.98762682 -0.70111004 0.24677932 -0.8063064 -0.43979897 -0.43979897 -0.56204951 -0.41134932 -0.6843624 -0.59247569 -0.58834963 -0.55439503 -0.77658417
25 1 "WALKING" -0.12133531 0.2361999 0.2361999 0.20188815 -0.0053677807 -0.98646464 -0.6266393 0.42899796 -0.80687378 -0.41679019 -0.41679019 -0.5501358 -0.41006077 -0.67180205 -0.61200962 -0.59452896 -0.55025592 -0.77681823
25 1 "WALKING" -0.090564534 -0.13428614 -0.13428614 0.098908139 -0.11119826 -0.99131621 -0.68408601 0.18861749 -0.87450161 -0.42940146 -0.42940146 -0.55724459 -0.4395276 -0.68476384 -0.5737565 -0.57085137 -0.60037003 -0.78252362
25 1 "WALKING" -0.061191182 -0.039879941 -0.039879941 0.1344682 -0.29610031 -0.99180232 -0.7230361 0.04042938 -0.88475906 -0.4319984 -0.4319984 -0.56072303 -0.43821335 -0.68269543 -0.54260446 -0.55806264 -0.58480544 -0.7737945
25 1 "WALKING" 0.10087491 0.29119421 0.29119421 0.19775532 0.054686495 -0.99031542 -0.5938075 0.13998204 -0.87653062 -0.42853551 -0.42853551 -0.54040541 -0.41060515 -0.67094044 -0.51732555 -0.53934792 -0.56854593 -0.75942005
25 1 "WALKING" 0.086876526 0.2296483 0.2296483 0.051745744 0.01024444 -0.98626193 -0.68471822 0.15262956 -0.81165815 -0.4448626 -0.4448626 -0.55651667 -0.43539135 -0.68476192 -0.56358319 -0.49780953 -0.60200858 -0.78251097
25 1 "WALKING" -0.079306173 0.10628598 0.10628598 -0.091613806 -0.38468771 -0.98894361 -0.72337173 0.10214943 -0.8174757 -0.46515067 -0.46515067 -0.5742382 -0.44610418 -0.70374812 -0.58132803 -0.56755126 -0.66448227 -0.79351909
25 1 "WALKING" -0.070572705 0.07060406 0.07060406 -0.16772069 -0.19906477 -0.99109868 -0.78641774 0.0091924408 -0.82725401 -0.486434 -0.486434 -0.60686212 -0.39938688 -0.73940907 -0.58049456 -0.56501699 -0.67284878 -0.78578763
25 1 "WALKING" -0.071305177 -0.0030280229 -0.0030280229 -0.15070217 -0.051024675 -0.98900331 -0.79706104 -0.37558223 -0.71743681 -0.29209033 -0.29209033 -0.52596441 -0.23872877 -0.67278278 -0.54507817 -0.48113197 -0.48995483 -0.74394016
25 1 "WALKING" -0.19332008 0.046180198 0.046180198 -0.32687576 -0.055851765 -0.98837715 -0.62947386 0.68887418 -0.72029857 -0.34699871 -0.34699871 -0.45998309 -0.26635633 -0.62568112 -0.52858141 -0.57935158 -0.5045391 -0.77395498
25 1 "WALKING" -0.062522938 0.30926286 0.30926286 0.1810888 -0.25279462 -0.9872649 -0.55402834 1 -0.81595065 -0.37275775 -0.37275775 -0.45993629 -0.35130913 -0.63185368 -0.50493363 -0.51274202 -0.49822771 -0.74210128
25 1 "WALKING" -0.082055961 0.46806408 0.46806408 0.33179569 -0.19962854 -0.99009704 -0.58466142 0.5231898 -0.7460197 -0.36992454 -0.36992454 -0.47639841 -0.42029485 -0.64434233 -0.54741351 -0.47722115 -0.56827502 -0.75153797
25 1 "WALKING" -0.25611504 0.33462841 0.33462841 0.12432326 -0.17170409 -0.98978381 -0.59522305 0.29940461 -0.6754384 -0.37605753 -0.37605753 -0.50298206 -0.38876679 -0.66231405 -0.56725888 -0.51714454 -0.58738925 -0.76616095
25 1 "WALKING" -0.14607092 0.056925796 0.056925796 0.09405463 -0.037814822 -0.98693979 -0.65482378 0.44129921 -0.85566119 -0.37367144 -0.37367144 -0.5191275 -0.3825346 -0.67228881 -0.57960029 -0.58985261 -0.54592392 -0.76382788
25 1 "WALKING" -0.17203397 0.11597131 0.11597131 0.014780904 0.035891074 -0.98219628 -0.65302164 0.38324359 -0.75355743 -0.36429866 -0.36429866 -0.50015911 -0.36506733 -0.66186085 -0.57643022 -0.57251599 -0.53897931 -0.76661214
25 1 "WALKING" -0.1039892 0.10582162 0.10582162 -0.12406745 0.038752937 -0.98606732 -0.78461209 0.15850261 -0.73421533 -0.3719943 -0.3719943 -0.49289315 -0.32958294 -0.66183488 -0.53843619 -0.54462188 -0.55992807 -0.76595302
25 1 "WALKING" -0.039270402 0.1218573 0.1218573 -0.32063816 0.032088813 -0.97423071 -0.77684495 -0.024346951 -0.64239362 -0.42163782 -0.42163782 -0.54489198 -0.34219411 -0.67901622 -0.55079633 -0.5693638 -0.5624417 -0.76297096
25 1 "WALKING" -0.069507711 -0.087115262 -0.087115262 -0.15193861 0.11198587 -0.98823863 -0.66148811 0.093278237 -0.75960955 -0.43322524 -0.43322524 -0.57795489 -0.40529966 -0.69243895 -0.5976739 -0.61430891 -0.62038181 -0.78433589
25 1 "WALKING" 0.060213207 -0.11309379 -0.11309379 -0.13478436 0.0091208803 -0.99061724 -0.65623572 0.14168678 -0.79069569 -0.40007264 -0.40007264 -0.54399297 -0.4075454 -0.69200483 -0.58219336 -0.58025244 -0.64384258 -0.77527821
25 1 "WALKING" -0.018466751 0.0026129834 0.0026129834 -0.27451657 -0.24190135 -0.99123075 -0.65010269 0.22519689 -0.74814302 -0.40555787 -0.40555787 -0.54227885 -0.39408607 -0.69041559 -0.60408422 -0.59206494 -0.59437679 -0.76991014
25 1 "WALKING" -0.19187056 -0.09086209 -0.09086209 -0.21088741 -0.14731014 -0.99062031 -0.62939416 0.48126294 -0.70566499 -0.41301856 -0.41301856 -0.52769931 -0.43071124 -0.69601082 -0.58390164 -0.57664019 -0.57160144 -0.7831326
25 1 "WALKING" -0.23362502 -0.030969809 -0.030969809 -0.51733129 -0.2900669 -0.96857239 -0.71373344 0.28105017 -0.80534293 -0.39407059 -0.39407059 -0.48942189 -0.38505262 -0.66714287 -0.51545482 -0.57209169 -0.50832886 -0.7464111
25 1 "WALKING" -0.19138104 0.076664822 0.076664822 -0.38332603 -0.21281645 -0.98381302 -0.67779163 0.52470939 -0.74446549 -0.39033314 -0.39033314 -0.50643154 -0.34116304 -0.65271294 -0.57241835 -0.6055968 -0.5687183 -0.7382766
25 1 "WALKING" -0.046102987 0.10795797 0.10795797 -0.0051243732 0.18220548 -0.99025692 -0.71011091 0.82897491 -0.81733876 -0.41512831 -0.41512831 -0.51967688 -0.36849808 -0.66953326 -0.61915767 -0.62586893 -0.55068056 -0.74102208
25 1 "WALKING" -0.036140148 0.14135424 0.14135424 0.21895544 -0.0485634 -0.98774794 -0.78086898 0.11890621 -0.81157829 -0.47853489 -0.47853489 -0.56775467 -0.44352487 -0.69475816 -0.61030744 -0.63535923 -0.52873183 -0.76131068
25 3 "WALKING_DOWNSTAIRS" -0.27677485 0.10894883 0.10894883 -0.010503058 0.056668268 -0.97844458 -0.70376478 -0.77191731 -0.81204054 -0.17629217 -0.17629217 -0.49196511 -0.34768222 -0.66415253 -0.33695581 -0.42965223 -0.55152943 -0.68560247
25 3 "WALKING_DOWNSTAIRS" -0.19396174 -0.034133722 -0.034133722 0.050399054 -0.089241678 -0.94556025 -0.62411297 -0.72591079 -0.86371926 -0.16616551 -0.16616551 -0.47692307 -0.33552931 -0.65114069 -0.35010029 -0.45868714 -0.53366947 -0.73736088
25 3 "WALKING_DOWNSTAIRS" -0.16093374 0.081828332 0.081828332 0.12746371 0.027745837 -0.96264213 -0.73732101 -0.67130227 -0.53654572 -0.20956653 -0.20956653 -0.46219877 -0.2009542 -0.66193006 -0.20683529 -0.36106689 -0.44104003 -0.73195741
25 3 "WALKING_DOWNSTAIRS" -0.14657224 0.14255196 0.14255196 0.080825684 -0.065545705 -0.94534228 -0.72829683 -0.46184708 -0.88142893 -0.16928803 -0.16928803 -0.43148201 -0.23695969 -0.65843131 -0.1018337 -0.36455478 -0.37009998 -0.69717968
25 3 "WALKING_DOWNSTAIRS" -0.14136194 0.24940327 0.24940327 0.19086095 -0.02053742 -0.97687109 -0.78558577 -0.13723295 -0.75767457 -0.10373855 -0.10373855 -0.41189145 -0.2597695 -0.63315314 -0.05056673 -0.36434909 -0.46692729 -0.66828449
25 3 "WALKING_DOWNSTAIRS" -0.054317432 0.15685289 0.15685289 -0.087054741 0.1310521 -0.96585668 -0.72384913 0.18283488 -0.76999058 -0.17488098 -0.17488098 -0.45336027 -0.22315602 -0.64422944 -0.19183918 -0.40884585 -0.47760634 -0.65904915
25 3 "WALKING_DOWNSTAIRS" 0.12162651 0.3912518 0.3912518 -0.06114009 -0.13440455 -0.95545552 -0.74350648 -0.24757001 -0.79028266 -0.18622764 -0.18622764 -0.48600701 -0.27772533 -0.67257376 -0.28293836 -0.44113862 -0.52708631 -0.72901736
25 3 "WALKING_DOWNSTAIRS" 0.025413286 0.25531315 0.25531315 -0.16084528 -0.061455343 -0.96166144 -0.88002214 -0.19446205 -0.054750228 -0.12742377 -0.12742377 -0.41679402 -0.23960407 -0.65859563 -0.13500017 -0.3989529 -0.60452317 -0.71437929
25 3 "WALKING_DOWNSTAIRS" 0.073423639 -0.18928443 -0.18928443 -0.30529741 0.021198849 -0.98151937 -0.75383867 -0.27349871 -0.35290089 -0.12578195 -0.12578195 -0.39012452 -0.11840504 -0.6521661 -0.18380124 -0.4397106 -0.42316168 -0.72103192
25 3 "WALKING_DOWNSTAIRS" -0.1252156 0.10805381 0.10805381 -0.28389187 0.13927043 -0.98570485 -0.82730615 -0.88228807 0.36634641 -0.27242456 -0.27242456 -0.59390129 -0.15965617 -0.74775537 -0.42599989 -0.63110318 -0.5185077 -0.74376644
25 3 "WALKING_DOWNSTAIRS" -0.015368951 0.1497016 0.1497016 -0.55561811 -0.083630633 -0.9871956 -0.72837168 -0.42309053 -0.46151153 -0.24473138 -0.24473138 -0.56278757 -0.28079727 -0.70985193 -0.43012141 -0.58190074 -0.4755214 -0.70236482
25 3 "WALKING_DOWNSTAIRS" 0.090099047 0.10962311 0.10962311 -0.64528065 -0.10901817 -0.98771549 -0.85351413 0.010713198 -0.090569123 -0.30392621 -0.30392621 -0.52713476 -0.15132965 -0.6734223 -0.35537079 -0.52489151 -0.46838145 -0.69099299
25 3 "WALKING_DOWNSTAIRS" 0.0080835312 0.38789906 0.38789906 -0.56987101 -0.089427638 -0.98167759 -0.46564369 -0.81676235 -0.35880724 -0.32814893 -0.32814893 -0.52604152 -0.14228657 -0.67392437 -0.37940068 -0.50204995 -0.38359513 -0.67638535
25 3 "WALKING_DOWNSTAIRS" -0.094613544 0.62586848 0.62586848 -0.36127339 -0.15749649 -0.98857042 -0.81722069 -0.51123728 -0.86073133 -0.27571844 -0.27571844 -0.54198184 -0.35701076 -0.68889958 -0.39303729 -0.56760277 -0.59906524 -0.69429566
25 3 "WALKING_DOWNSTAIRS" -0.084009412 -0.08516734 -0.08516734 -0.48248513 -0.088274737 -0.9730189 -0.8644657 -0.71172229 -0.83874594 -0.3421646 -0.3421646 -0.59417171 -0.37165753 -0.7397221 -0.4548419 -0.62475862 -0.68495125 -0.77627284
25 3 "WALKING_DOWNSTAIRS" -0.051348395 0.10611916 0.10611916 -0.42192111 -0.20356669 -0.9890907 -0.78622554 -0.82306193 -0.72209907 -0.32610971 -0.32610971 -0.60582389 -0.31888913 -0.75555202 -0.42350104 -0.60234669 -0.65314768 -0.8066433
25 3 "WALKING_DOWNSTAIRS" -0.025571405 0.40965631 0.40965631 -0.46858496 0.076175334 -0.98171623 -0.80643388 -0.54151688 -0.48996349 -0.28691949 -0.28691949 -0.56070737 -0.30151774 -0.71079452 -0.33830802 -0.48804561 -0.58974039 -0.74624949
25 3 "WALKING_DOWNSTAIRS" 0.065241949 0.44989923 0.44989923 -0.22911583 -0.25925429 -0.99136831 -0.84460533 0.15886733 -0.87136001 -0.29550441 -0.29550441 -0.5389845 -0.37500015 -0.68620629 -0.35726739 -0.52037296 -0.58970079 -0.73452681
25 3 "WALKING_DOWNSTAIRS" 0.20593012 0.18113542 0.18113542 0.34429015 -0.33531051 -0.98548875 -0.83582792 -0.79714581 -0.90189078 -0.3339492 -0.3339492 -0.59663917 -0.32447426 -0.74383095 -0.38593763 -0.46957262 -0.58351222 -0.7869842
25 3 "WALKING_DOWNSTAIRS" 0.020732044 -0.11644286 -0.11644286 -0.027017154 -0.14261604 -0.9900391 -0.84876699 -0.64368895 -0.64866135 -0.2626947 -0.2626947 -0.56494499 -0.35352537 -0.71982311 -0.36981215 -0.54287677 -0.63180819 -0.76346286
